Clasificación;Subclasificacion;Monodroga;costo (entrada);Convenio Salida;Convenio Entrada;Transferencia;Lista Entrada;Lista Salida;Fecha;Cliente;Filial OSDE INTERIOR;Formulario;Numero;Cod Prov;Nombre Proveedor;Cod Prod;Nombre Producto;Cant;Precio;percepcion;percep_ib;iva; dto ;Importe;z;Costo Nta. Vta.;Costo total Nta. Vta.;Margen Reposicion;Margen Rep %;
SANTA FE;IAPOS INSU;INSULINA HUMANA;7.603,87;IAPOS INSU;IAPOS INSU;NO;05/09/2022;212;11/10/2022;67489;;REMITO-FACTURA A;6000337687;60067;ROFINA SA X C.O. NOVO NORDISK;4508833;INSULINA INSULATARD FLEXPEN HM 100UI LAP.PRELL X 5;1;15.103,58;0;0;0;25;11.327,69;;7.603,87;7.603,87;3.723,82;32,90%;
SANTA FE;IAPOS INSU;INSULINA GLULISINA;14.325,80;IAPOS INSU;IAPOS INSU;NO;12/09/2022;212;11/10/2022;66159;;REMITO-FACTURA A;6000337688;60131;SANOFI - AVENTIS ARG. S.A.;41518;INSULINA APIDRA SOLOSTAR 100UI/ML LAP. PRELL. X 5;1;32.303,85;0;0;0;20;25.843,08;;16.708,89;16.708,89;9.134,19;35,30%;
SANTA FE;IACURAR;TAMOXIFENO;240,51;IACURAR;IAPOS;NO;05/09/2022;212;11/10/2022;61856;;REMITO-FACTURA A;6000337689;60034;GADOR SA;3927;TAMOXIFENO GADOR 20 MG COMP.X 30;3;1.300,00;0;0;0;57;1.677,00;;268,28;804,85;872,15;52,00%;
SANTA FE;IAPOS INSU;INSULINA DETEMIR;16.179,34;IAPOS INSU;IAPOS INSU;NO;10/09/2022;212;11/10/2022;61856;;REMITO-FACTURA A;6000337690;60067;ROFINA SA X C.O. NOVO NORDISK;5274613;INSULINA LEVEMIR FLEXPEN 100 UI LAPICERAS X 5 X 3;1;32.137,05;0;0;0;25;24.102,79;;16.179,34;16.179,34;7.923,45;32,90%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;09/09/2022;212;11/10/2022;67335;;REMITO-FACTURA A;6000337691;60243;ROFINA SA X CO ROCHE DIABETES;40741;ACCU-CHEK PERFORMA 50;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;INSULINA HUMANA;7.603,87;IAPOS INSU;IAPOS INSU;NO;10/09/2022;212;11/10/2022;67335;;REMITO-FACTURA A;6000337692;60067;ROFINA SA X C.O. NOVO NORDISK;4508833;INSULINA INSULATARD FLEXPEN HM 100UI LAP.PRELL X 5;2;15.103,58;0;0;0;25;22.655,37;;7.603,87;15.207,74;7.447,63;32,90%;
SANTA FE;IAPOS;ONDANSETRON;261,00;IAPOS;IAPOS;NO;22/08/2022;212;11/10/2022;66528;;REMITO-FACTURA A;6000337693;60077;TUTEUR SACIFIA;22632;TIOSALIS 8 MG F.A.X 1;1;2.000,00;0;0;0;57;860,00;;287,01;287,01;572,99;66,60%;
SANTA FE;IAPOS INSU;INS. LISPRO + INS. LISPRO PROTAMINA;12.733,60;IAPOS INSU;IAPOS INSU;NO;19/08/2022;212;11/10/2022;67098;;REMITO-FACTURA A;6000337694;60024;ELI LILLY INTERAM. INC SUC ARG;4766734;INSULINA HUMALOG MIX 25 KWIKPEN LAP. X 5 X 3 ML;1;37.289,99;0;0;0;30;26.102,99;;14.879,99;14.879,99;11.223,00;43,00%;
SANTA FE;IAPOS INSU;INSULINA GLARGINA;18.758,67;IAPOS INSU;IAPOS INSU;NO;05/09/2022;212;11/10/2022;66528;;REMITO-FACTURA A;6000337695;60131;SANOFI - AVENTIS ARG. S.A.;50984;INSULINA OPTISULIN 100 UI/ ml lap. Prell x 5 X 3 m;1;42.836,23;0;0;0;30;29.985,36;;20.918,17;20.918,17;9.067,19;30,20%;
SANTA FE;IAPOS INSU;INS. LISPRO + INS. LISPRO PROTAMINA;12.733,60;IAPOS INSU;IAPOS INSU;NO;19/08/2022;212;11/10/2022;67098;;REMITO-FACTURA A;6000337696;60024;ELI LILLY INTERAM. INC SUC ARG;4766734;INSULINA HUMALOG MIX 25 KWIKPEN LAP. X 5 X 3 ML;1;37.289,99;0;0;0;30;26.102,99;;14.879,99;14.879,99;11.223,00;43,00%;
SANTA FE;IAPOS INSU;INS. LISPRO + INS. LISPRO PROTAMINA;12.733,60;IAPOS INSU;IAPOS INSU;NO;05/09/2022;212;11/10/2022;67098;;REMITO-FACTURA A;6000337697;60024;ELI LILLY INTERAM. INC SUC ARG;4766734;INSULINA HUMALOG MIX 25 KWIKPEN LAP. X 5 X 3 ML;1;37.289,99;0;0;0;30;26.102,99;;14.879,99;14.879,99;11.223,00;43,00%;
SANTA FE;IACOLFARSF;INSULINA HUMANA;7.603,87;IACOLFARSF;IAPOS INSU;NO;10/09/2022;212;11/10/2022;62872;;REMITO-FACTURA A;6000337698;60067;ROFINA SA X C.O. NOVO NORDISK;4508833;INSULINA INSULATARD FLEXPEN HM 100UI LAP.PRELL X 5;1;17.766,89;0;0;0;30;12.436,82;;9.409,83;9.409,83;3.026,99;24,30%;
SANTA FE;IACOLFARSF;INSULINA DEGLUDEC;18.061,27;IACOLFARSF;IAPOS INSU;NO;10/09/2022;212;11/10/2022;62872;;REMITO-FACTURA A;6000337699;60067;ROFINA SA X C.O. NOVO NORDISK;6276972;INSULINA TRESIBA FLEXTOUCH 100 U/ML LAP. PRELL X 5;1;42.201,22;0;0;0;30;29.540,85;;22.350,93;22.350,93;7.189,92;24,30%;
SANTA FE;IAPOS;ADALIMUMAB;44.859,31;IAPOS;IAPOS;NO;11/10/2022;212;11/10/2022;62872;;REMITO-FACTURA A;6000337700;60195;FARMANET X C.O. NOVARTIS;58866;HYRIMOZ 40 MG/0,8 ML LAP. PRELL. X 2;1;74.000,00;0;0;0;29;52.540,00;;44.859,31;44.859,31;7.680,69;14,60%;
SANTA FE;IAPOS INSU;INSULINA ASPARTATO;13.239,82;IAPOS INSU;IAPOS INSU;NO;10/09/2022;212;11/10/2022;60014;;REMITO-FACTURA A;6000337701;60067;ROFINA SA X C.O. NOVO NORDISK;5069483;INSULINA NOVOMIX 30 FLEXPEN 100 UI LAPICERAS X 5 X;2;26.298,28;0;0;0;25;39.447,42;;13.239,82;26.479,65;12.967,77;32,90%;
SANTA FE;IAPOS;FILGRASTIM;2.475,04;IAPOS;IAPOS;NO;21/09/2022;212;11/10/2022;62872;;REMITO-FACTURA A;6000337702;60205;BIOSIDUS S.A.U.;4001853;NEUTROMAX 30 MUI (300 MCG) F.A.X 5;1;17.500,00;0;0;0;55;7.875,00;;2.475,01;2.475,01;5.399,99;68,60%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;05/09/2022;212;11/10/2022;62872;;REMITO-FACTURA A;6000337703;60243;ROFINA SA X CO ROCHE DIABETES;40741;ACCU-CHEK PERFORMA 50;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;09/09/2022;212;11/10/2022;62872;;REMITO-FACTURA A;6000337704;60243;ROFINA SA X CO ROCHE DIABETES;40741;ACCU-CHEK PERFORMA 50;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;05/09/2022;212;11/10/2022;62872;;REMITO-FACTURA A;6000337705;60243;ROFINA SA X CO ROCHE DIABETES;4,01563E+12;ACCU-CHEK GUIDE  X 50 TIRAS REAC.;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;09/09/2022;212;11/10/2022;60164;;REMITO-FACTURA A;6000337706;60243;ROFINA SA X CO ROCHE DIABETES;4,01563E+12;ACCU-CHEK GUIDE  X 50 TIRAS REAC.;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;09/09/2022;212;11/10/2022;62872;;REMITO-FACTURA A;6000337707;60243;ROFINA SA X CO ROCHE DIABETES;4,01563E+12;ACCU-CHEK GUIDE  X 50 TIRAS REAC.;2;7.609,92;0;0;1.438,28;55;6.848,93;;3.273,64;6.547,28;301,65;4,40%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;09/09/2022;212;11/10/2022;60164;;REMITO-FACTURA A;6000337708;60243;ROFINA SA X CO ROCHE DIABETES;4,01563E+12;ACCU-CHEK GUIDE  X 50 TIRAS REAC.;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;09/09/2022;212;11/10/2022;62872;;REMITO-FACTURA A;6000337709;60243;ROFINA SA X CO ROCHE DIABETES;40741;ACCU-CHEK PERFORMA 50;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;09/09/2022;212;11/10/2022;60164;;REMITO-FACTURA A;6000337710;60243;ROFINA SA X CO ROCHE DIABETES;4,01563E+12;ACCU-CHEK GUIDE  X 50 TIRAS REAC.;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;INSULINA HUMANA;7.603,87;IAPOS INSU;IAPOS INSU;NO;05/09/2022;212;11/10/2022;60182;;REMITO-FACTURA A;6000337711;60067;ROFINA SA X C.O. NOVO NORDISK;4508833;INSULINA INSULATARD FLEXPEN HM 100UI LAP.PRELL X 5;1;15.103,58;0;0;0;25;11.327,69;;7.603,87;7.603,87;3.723,82;32,90%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;09/09/2022;212;11/10/2022;62872;;REMITO-FACTURA A;6000337712;60243;ROFINA SA X CO ROCHE DIABETES;4,01563E+12;ACCU-CHEK GUIDE  X 50 TIRAS REAC.;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;05/09/2022;212;11/10/2022;62872;;REMITO-FACTURA A;6000337713;60243;ROFINA SA X CO ROCHE DIABETES;4,01563E+12;ACCU-CHEK GUIDE  X 50 TIRAS REAC.;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;09/09/2022;212;11/10/2022;62872;;REMITO-FACTURA A;6000337714;60243;ROFINA SA X CO ROCHE DIABETES;4,01563E+12;ACCU-CHEK GUIDE  X 50 TIRAS REAC.;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;09/09/2022;212;11/10/2022;62872;;REMITO-FACTURA A;6000337715;60243;ROFINA SA X CO ROCHE DIABETES;4,01563E+12;ACCU-CHEK GUIDE  X 50 TIRAS REAC.;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;09/09/2022;212;11/10/2022;62872;;REMITO-FACTURA A;6000337716;60243;ROFINA SA X CO ROCHE DIABETES;4,01563E+12;ACCU-CHEK GUIDE  X 50 TIRAS REAC.;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;09/09/2022;212;11/10/2022;62872;;REMITO-FACTURA A;6000337717;60243;ROFINA SA X CO ROCHE DIABETES;4,01563E+12;ACCU-CHEK GUIDE  X 50 TIRAS REAC.;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;09/09/2022;212;11/10/2022;62872;;REMITO-FACTURA A;6000337718;60243;ROFINA SA X CO ROCHE DIABETES;4,01563E+12;ACCU-CHEK GUIDE  X 50 TIRAS REAC.;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IACOLFARSF;INSULINA GLARGINA;18.758,67;IACOLFARSF;IAPOS INSU;NO;05/09/2022;212;11/10/2022;60092;;REMITO-FACTURA A;6000337719;60131;SANOFI - AVENTIS ARG. S.A.;50984;INSULINA OPTISULIN 100 UI/ ml lap. Prell x 5 X 3 m;1;42.836,23;0;0;0;30;29.985,36;;20.918,17;20.918,17;9.067,19;30,20%;
SANTA FE;IACOLFARSF;INSULINA ASPARTATO;13.239,82;IACOLFARSF;IAPOS INSU;NO;14/09/2022;212;11/10/2022;60092;;REMITO-FACTURA A;6000337719;60067;ROFINA SA X C.O. NOVO NORDISK;58587;INSULINA FIASP FLEXTOUCH 100 UI LAPIC. X 5 X 3 ML;1;30.935,63;0;0;0;30;21.654,94;;16.384,36;16.384,36;5.270,58;24,30%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;05/09/2022;212;11/10/2022;62872;;REMITO-FACTURA A;6000337720;60243;ROFINA SA X CO ROCHE DIABETES;4,01563E+12;ACCU-CHEK GUIDE  X 50 TIRAS REAC.;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;09/09/2022;212;11/10/2022;62872;;REMITO-FACTURA A;6000337721;60243;ROFINA SA X CO ROCHE DIABETES;4,01563E+12;ACCU-CHEK GUIDE  X 50 TIRAS REAC.;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;INSULINA LISPRO;27.117,78;IAPOS INSU;IAPOS INSU;NO;29/08/2022;212;11/10/2022;62872;;REMITO-FACTURA A;6000337722;60024;ELI LILLY INTERAM. INC SUC ARG;54064;INSULINA HUMALOG KWIKPEN 200 U/ML INY. PRELL. X 5;1;75.781,87;0;0;0;30;53.047,31;;30.239,58;30.239,58;22.807,73;43,00%;
SANTA FE;IAPOS INSU;INSULINA GLARGINA;18.758,67;IAPOS INSU;IAPOS INSU;NO;08/09/2022;212;11/10/2022;62872;;REMITO-FACTURA A;6000337723;60131;SANOFI - AVENTIS ARG. S.A.;50984;INSULINA OPTISULIN 100 UI/ ml lap. Prell x 5 X 3 m;1;42.836,23;0;0;0;30;29.985,36;;20.918,17;20.918,17;9.067,19;30,20%;
SANTA FE;IAPOS INSU;INSULINA DEGLUDEC;18.061,27;IAPOS INSU;IAPOS INSU;NO;10/09/2022;212;11/10/2022;62872;;REMITO-FACTURA A;6000337724;60067;ROFINA SA X C.O. NOVO NORDISK;6276972;INSULINA TRESIBA FLEXTOUCH 100 U/ML LAP. PRELL X 5;1;35.875,12;0;0;0;25;26.906,34;;18.061,27;18.061,27;8.845,07;32,90%;
SANTA FE;IAPOS INSU;INSULINA GLARGINA;18.758,67;IAPOS INSU;IAPOS INSU;NO;08/09/2022;212;11/10/2022;62872;;REMITO-FACTURA A;6000337725;60131;SANOFI - AVENTIS ARG. S.A.;50984;INSULINA OPTISULIN 100 UI/ ml lap. Prell x 5 X 3 m;1;42.836,23;0;0;0;30;29.985,36;;20.918,17;20.918,17;9.067,19;30,20%;
SANTA FE;IACOLFARSF;INSULINA ASPARTATO;13.239,82;IACOLFARSF;IAPOS INSU;NO;05/09/2022;212;11/10/2022;63050;;REMITO-FACTURA A;6000337726;60067;ROFINA SA X C.O. NOVO NORDISK;5066793;INSULINA NOVORAPID FLEXPEN 100 UI LAPICERAS X 5 X;1;30.935,63;0;0;0;30;21.654,94;;16.384,36;16.384,36;5.270,58;24,30%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;09/09/2022;212;11/10/2022;63050;;REMITO-FACTURA A;6000337727;60243;ROFINA SA X CO ROCHE DIABETES;4,01563E+12;ACCU-CHEK GUIDE  X 50 TIRAS REAC.;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;INSULINA ASPARTATO;13.239,82;IAPOS INSU;IAPOS INSU;NO;05/09/2022;212;11/10/2022;60576;;REMITO-FACTURA A;6000337728;60067;ROFINA SA X C.O. NOVO NORDISK;5066795;INSULINA NOVORAPID FLEXTOUCH 100UI LAP X 5 X 3ML;1;26.298,28;0;0;0;25;19.723,71;;13.239,82;13.239,82;6.483,89;32,90%;
SANTA FE;IAPOS INSU;INSULINA GLARGINA;12.507,01;IAPOS INSU;IAPOS INSU;NO;12/09/2022;212;11/10/2022;63050;;REMITO-FACTURA A;6000337729;60131;SANOFI - AVENTIS ARG. S.A.;53290;INSULINA TOUJEO 300 U/ML X 3 LAP.;1;34.884,25;0;0;0;30;24.418,98;;14.434,86;14.434,86;9.984,12;40,90%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;09/09/2022;212;11/10/2022;60576;;REMITO-FACTURA A;6000337730;60243;ROFINA SA X CO ROCHE DIABETES;4,01563E+12;ACCU-CHEK GUIDE  X 50 TIRAS REAC.;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;INSULINA HUMANA;7.603,87;IAPOS INSU;IAPOS INSU;NO;10/09/2022;212;11/10/2022;62298;;REMITO-FACTURA A;6000337731;60067;ROFINA SA X C.O. NOVO NORDISK;4508833;INSULINA INSULATARD FLEXPEN HM 100UI LAP.PRELL X 5;1;15.103,58;0;0;0;25;11.327,69;;7.603,87;7.603,87;3.723,82;32,90%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;09/09/2022;212;11/10/2022;63050;;REMITO-FACTURA A;6000337732;60243;ROFINA SA X CO ROCHE DIABETES;40741;ACCU-CHEK PERFORMA 50;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;09/09/2022;212;11/10/2022;60576;;REMITO-FACTURA A;6000337733;60243;ROFINA SA X CO ROCHE DIABETES;4,01563E+12;ACCU-CHEK GUIDE  X 50 TIRAS REAC.;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;INSULINA GLARGINA;18.758,67;IAPOS INSU;IAPOS INSU;NO;05/09/2022;212;11/10/2022;60576;;REMITO-FACTURA A;6000337734;60131;SANOFI - AVENTIS ARG. S.A.;50984;INSULINA OPTISULIN 100 UI/ ml lap. Prell x 5 X 3 m;1;42.836,23;0;0;0;30;29.985,36;;20.918,17;20.918,17;9.067,19;30,20%;
SANTA FE;IAPOS INSU;INSULINA GLARGINA;12.507,01;IAPOS INSU;IAPOS INSU;NO;12/09/2022;212;11/10/2022;61814;;REMITO-FACTURA A;6000337735;60131;SANOFI - AVENTIS ARG. S.A.;53290;INSULINA TOUJEO 300 U/ML X 3 LAP.;1;34.884,25;0;0;0;30;24.418,98;;14.434,86;14.434,86;9.984,12;40,90%;
SANTA FE;IACOLFARSF;INSULINA GLARGINA;14.798,43;IACOLFARSF;IAPOS INSU;NO;05/09/2022;212;11/10/2022;60028;;REMITO-FACTURA A;6000337736;60131;SANOFI - AVENTIS ARG. S.A.;41517;INSULINA LANTUS SOLOSTAR 100UI/ML LAP. PRELL. X 5;1;40.813,59;0;0;0;30;28.569,51;;19.247,13;19.247,13;9.322,38;32,60%;
SANTA FE;IACURAR;ELVITEGRAVIR+EMTRICITAB+TENOF ALAFENAMIDA+COBICIST;65.888,69;IACURAR;IAPOS;NO;26/08/2022;212;11/10/2022;60028;;REMITO-FACTURA A;6000337737;60034;GADOR SA;53984;GENVOYA COMP. REC X 30;1;106.154,00;0;0;0;22;82.800,12;;65.888,69;65.888,69;16.911,43;20,40%;
SANTA FE;IAPOS INSU;INSULINA HUMANA;7.603,87;IAPOS INSU;IAPOS INSU;NO;10/09/2022;212;11/10/2022;60558;;REMITO-FACTURA A;6000337738;60067;ROFINA SA X C.O. NOVO NORDISK;4508833;INSULINA INSULATARD FLEXPEN HM 100UI LAP.PRELL X 5;1;15.103,58;0;0;0;25;11.327,69;;7.603,87;7.603,87;3.723,82;32,90%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;09/09/2022;212;11/10/2022;60028;;REMITO-FACTURA A;6000337739;60243;ROFINA SA X CO ROCHE DIABETES;4,01563E+12;ACCU-CHEK GUIDE  X 50 TIRAS REAC.;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;09/09/2022;212;11/10/2022;60028;;REMITO-FACTURA A;6000337740;60243;ROFINA SA X CO ROCHE DIABETES;4,01563E+12;ACCU-CHEK GUIDE  X 50 TIRAS REAC.;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;INSULINA DEGLUDEC;18.061,27;IAPOS INSU;IAPOS INSU;NO;10/09/2022;212;11/10/2022;60028;;REMITO-FACTURA A;6000337741;60067;ROFINA SA X C.O. NOVO NORDISK;6276972;INSULINA TRESIBA FLEXTOUCH 100 U/ML LAP. PRELL X 5;1;35.875,12;0;0;0;25;26.906,34;;18.061,27;18.061,27;8.845,07;32,90%;
SANTA FE;IAPOS INSU;INSULINA DETEMIR;16.179,34;IAPOS INSU;IAPOS INSU;NO;05/09/2022;212;11/10/2022;60028;;REMITO-FACTURA A;6000337742;60067;ROFINA SA X C.O. NOVO NORDISK;5274613;INSULINA LEVEMIR FLEXPEN 100 UI LAPICERAS X 5 X 3;2;32.137,05;0;0;0;25;48.205,58;;16.179,34;32.358,68;15.846,90;32,90%;
SANTA FE;IAPOS INSU;INSULINA GLARGINA;12.507,01;IAPOS INSU;IAPOS INSU;NO;12/09/2022;212;11/10/2022;66283;;REMITO-FACTURA A;6000337743;60131;SANOFI - AVENTIS ARG. S.A.;53290;INSULINA TOUJEO 300 U/ML X 3 LAP.;1;34.884,25;0;0;0;30;24.418,98;;14.434,86;14.434,86;9.984,12;40,90%;
SANTA FE;IAPOS INSU;INSULINA DEGLUDEC;18.061,27;IAPOS INSU;IAPOS INSU;NO;05/09/2022;212;11/10/2022;63176;;REMITO-FACTURA A;6000337744;60067;ROFINA SA X C.O. NOVO NORDISK;6276972;INSULINA TRESIBA FLEXTOUCH 100 U/ML LAP. PRELL X 5;1;35.875,12;0;0;0;25;26.906,34;;18.061,27;18.061,27;8.845,07;32,90%;
SANTA FE;IAPOS INSU;INSULINA HUMANA;7.603,87;IAPOS INSU;IAPOS INSU;NO;10/09/2022;212;11/10/2022;60028;;REMITO-FACTURA A;6000337745;60067;ROFINA SA X C.O. NOVO NORDISK;4508833;INSULINA INSULATARD FLEXPEN HM 100UI LAP.PRELL X 5;2;15.103,58;0;0;0;25;22.655,37;;7.603,87;15.207,74;7.447,63;32,90%;
SANTA FE;IAPOS INSU;INSULINA ASPARTATO;13.239,82;IAPOS INSU;IAPOS INSU;NO;10/09/2022;212;11/10/2022;63176;;REMITO-FACTURA A;6000337746;60067;ROFINA SA X C.O. NOVO NORDISK;5066793;INSULINA NOVORAPID FLEXPEN 100 UI LAPICERAS X 5 X;1;26.298,28;0;0;0;25;19.723,71;;13.239,82;13.239,82;6.483,89;32,90%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;09/09/2022;212;11/10/2022;60028;;REMITO-FACTURA A;6000337747;60243;ROFINA SA X CO ROCHE DIABETES;4,01563E+12;ACCU-CHEK GUIDE  X 50 TIRAS REAC.;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;09/09/2022;212;11/10/2022;63176;;REMITO-FACTURA A;6000337748;60243;ROFINA SA X CO ROCHE DIABETES;4,01563E+12;ACCU-CHEK GUIDE  X 50 TIRAS REAC.;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;09/09/2022;212;11/10/2022;60028;;REMITO-FACTURA A;6000337749;60243;ROFINA SA X CO ROCHE DIABETES;4,01563E+12;ACCU-CHEK GUIDE  X 50 TIRAS REAC.;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;05/09/2022;212;11/10/2022;60028;;REMITO-FACTURA A;6000337750;60243;ROFINA SA X CO ROCHE DIABETES;4,01563E+12;ACCU-CHEK GUIDE  X 50 TIRAS REAC.;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;INSULINA HUMANA;7.603,87;IAPOS INSU;IAPOS INSU;NO;10/09/2022;212;11/10/2022;60028;;REMITO-FACTURA A;6000337751;60067;ROFINA SA X C.O. NOVO NORDISK;4508833;INSULINA INSULATARD FLEXPEN HM 100UI LAP.PRELL X 5;1;15.103,58;0;0;0;25;11.327,69;;7.603,87;7.603,87;3.723,82;32,90%;
SANTA FE;IAPOS INSU;INSULINA HUMANA;7.603,87;IAPOS INSU;IAPOS INSU;NO;05/09/2022;212;11/10/2022;60028;;REMITO-FACTURA A;6000337752;60067;ROFINA SA X C.O. NOVO NORDISK;4508833;INSULINA INSULATARD FLEXPEN HM 100UI LAP.PRELL X 5;1;15.103,58;0;0;0;25;11.327,69;;7.603,87;7.603,87;3.723,82;32,90%;
SANTA FE;IAPOS INSU;INSULINA DETEMIR;16.179,34;IAPOS INSU;IAPOS INSU;NO;10/09/2022;212;11/10/2022;61275;;REMITO-FACTURA A;6000337753;60067;ROFINA SA X C.O. NOVO NORDISK;5274613;INSULINA LEVEMIR FLEXPEN 100 UI LAPICERAS X 5 X 3;2;32.137,05;0;0;0;25;48.205,58;;16.179,34;32.358,68;15.846,90;32,90%;
